Lead Number,prediction_score_1,prediction_score_0,prediction_label
590595,0.2774,0.7226,0
648236,0.2774,0.7226,0
594650,0.2773,0.7227,0
593560,0.2773,0.7227,0
643268,0.2773,0.7227,0
584084,0.2773,0.7227,0
616592,0.2773,0.7227,0
589816,0.2773,0.7227,0
636687,0.2773,0.7227,0
588921,0.2773,0.7227,0
621735,0.2772,0.7228,0
589049,0.2772,0.7228,0
583616,0.2771,0.7229,0
609429,0.2771,0.7229,0
653430,0.2771,0.7229,0
587649,0.2771,0.7229,0
639528,0.2771,0.7229,0
649752,0.277,0.723,0
657117,0.2769,0.7231,0
622643,0.2768,0.7232,0
655429,0.2766,0.7234,0
623768,0.2765,0.7235,0
657902,0.2764,0.7236,0
580955,0.2764,0.7236,0
589699,0.2764,0.7236,0
626991,0.2763,0.7237,0
650952,0.2762,0.7238,0
590082,0.2762,0.7238,0
607697,0.2762,0.7238,0
583681,0.2761,0.7239,0
593651,0.2758,0.7242,0
579941,0.2757,0.7243,0
630722,0.2755,0.7245,0
637957,0.2754,0.7246,0
582470,0.2754,0.7246,0
641410,0.2754,0.7246,0
595701,0.2753,0.7247,0
642352,0.2752,0.7248,0
626724,0.2752,0.7248,0
623078,0.2752,0.7248,0
595619,0.2751,0.7249,0
626212,0.2751,0.7249,0
583135,0.275,0.725,0
597182,0.275,0.725,0
580727,0.275,0.725,0
579900,0.2748,0.7252,0
656276,0.2748,0.7252,0
582600,0.2748,0.7252,0
623114,0.2746,0.7254,0
591076,0.2745,0.7255,0
609801,0.2745,0.7255,0
580332,0.2745,0.7255,0
642490,0.2743,0.7257,0
648033,0.2743,0.7257,0
607688,0.2743,0.7257,0
621704,0.2743,0.7257,0
593057,0.2742,0.7258,0
595608,0.2742,0.7258,0
623572,0.2741,0.7259,0
619446,0.274,0.726,0
604722,0.274,0.726,0
612027,0.2739,0.7261,0
649555,0.2738,0.7262,0
592101,0.2738,0.7262,0
619276,0.2737,0.7263,0
629871,0.2737,0.7263,0
652806,0.2736,0.7264,0
626258,0.2735,0.7265,0
608064,0.2734,0.7266,0
589611,0.2733,0.7267,0
651599,0.2733,0.7267,0
608255,0.2732,0.7268,0
627161,0.2732,0.7268,0
645342,0.2732,0.7268,0
583407,0.2732,0.7268,0
602813,0.2732,0.7268,0
603267,0.2728,0.7272,0
641467,0.2727,0.7273,0
644763,0.2727,0.7273,0
628359,0.2726,0.7274,0
619210,0.2726,0.7274,0
588519,0.2725,0.7275,0
596416,0.2725,0.7275,0
618500,0.2724,0.7276,0
601107,0.2724,0.7276,0
609465,0.2723,0.7277,0
629734,0.2722,0.7278,0
580449,0.2722,0.7278,0
654613,0.2721,0.7279,0
633876,0.2721,0.7279,0
592345,0.2721,0.7279,0
610672,0.272,0.728,0
588994,0.272,0.728,0
638356,0.2719,0.7281,0
611359,0.2719,0.7281,0
652610,0.2719,0.7281,0
623130,0.2715,0.7285,0
621183,0.2714,0.7286,0
611849,0.2714,0.7286,0
636616,0.2714,0.7286,0
580911,0.2712,0.7288,0
583015,0.2711,0.7289,0
621999,0.2711,0.7289,0
610582,0.2711,0.7289,0
595720,0.271,0.729,0
588636,0.2709,0.7291,0
627853,0.2708,0.7292,0
639506,0.2707,0.7293,0
627328,0.2704,0.7296,0
618670,0.2703,0.7297,0
638412,0.2703,0.7297,0
589803,0.2703,0.7297,0
614794,0.2702,0.7298,0
611523,0.2701,0.7299,0
585585,0.2699,0.7301,0
586776,0.2698,0.7302,0
584531,0.2698,0.7302,0
582544,0.2698,0.7302,0
616507,0.2697,0.7303,0
645155,0.2696,0.7304,0
582619,0.2696,0.7304,0
591899,0.2695,0.7305,0
629342,0.2694,0.7306,0
580165,0.2694,0.7306,0
656126,0.2693,0.7307,0
610744,0.2691,0.7309,0
580581,0.2691,0.7309,0
634306,0.269,0.731,0
606126,0.2689,0.7311,0
588939,0.2689,0.7311,0
587876,0.2689,0.7311,0
618896,0.2688,0.7312,0
599079,0.2687,0.7313,0
601377,0.2687,0.7313,0
631079,0.2686,0.7314,0
585497,0.2686,0.7314,0
648086,0.2686,0.7314,0
650170,0.2686,0.7314,0
602021,0.2685,0.7315,0
636736,0.2685,0.7315,0
582206,0.2684,0.7316,0
587486,0.2683,0.7317,0
639434,0.268,0.732,0
596750,0.268,0.732,0
596160,0.2679,0.7321,0
608539,0.2678,0.7322,0
582936,0.2678,0.7322,0
587507,0.2677,0.7323,0
582673,0.2677,0.7323,0
580767,0.2676,0.7324,0
608730,0.2676,0.7324,0
609879,0.2676,0.7324,0
593352,0.2673,0.7327,0
648419,0.2672,0.7328,0
632515,0.2671,0.7329,0
624673,0.267,0.733,0
590115,0.2669,0.7331,0
606513,0.2669,0.7331,0
597789,0.2669,0.7331,0
590308,0.2668,0.7332,0
597452,0.2667,0.7333,0
643280,0.2667,0.7333,0
596816,0.2667,0.7333,0
639858,0.2667,0.7333,0
603114,0.2666,0.7334,0
608635,0.2665,0.7335,0
643233,0.2665,0.7335,0
583035,0.2664,0.7336,0
591417,0.2661,0.7339,0
632831,0.2661,0.7339,0
632605,0.2659,0.7341,0
659447,0.2659,0.7341,0
634997,0.2659,0.7341,0
658686,0.2658,0.7342,0
601187,0.2657,0.7343,0
589766,0.2657,0.7343,0
621231,0.2657,0.7343,0
637445,0.2656,0.7344,0
633380,0.2656,0.7344,0
587259,0.2655,0.7345,0
585726,0.2655,0.7345,0
628726,0.2654,0.7346,0
644990,0.2654,0.7346,0
653452,0.2654,0.7346,0
586496,0.2654,0.7346,0
589885,0.2653,0.7347,0
645659,0.2652,0.7348,0
589413,0.2651,0.7349,0
591013,0.2651,0.7349,0
585142,0.265,0.735,0
585800,0.265,0.735,0
636731,0.2649,0.7351,0
602470,0.2648,0.7352,0
638579,0.2648,0.7352,0
639881,0.2647,0.7353,0
592807,0.2647,0.7353,0
646673,0.2647,0.7353,0
629679,0.2646,0.7354,0
609314,0.2646,0.7354,0
608257,0.2646,0.7354,0
650088,0.2646,0.7354,0
605458,0.2646,0.7354,0
590794,0.2646,0.7354,0
628626,0.2646,0.7354,0
605097,0.2646,0.7354,0
605048,0.2646,0.7354,0
605015,0.2646,0.7354,0
627553,0.2646,0.7354,0
596023,0.2646,0.7354,0
598485,0.2646,0.7354,0
621368,0.2646,0.7354,0
626987,0.2646,0.7354,0
622227,0.2646,0.7354,0
618334,0.2646,0.7354,0
620996,0.2645,0.7355,0
615239,0.2645,0.7355,0
609920,0.2645,0.7355,0
601116,0.2644,0.7356,0
636769,0.2644,0.7356,0
581979,0.2643,0.7357,0
656331,0.2642,0.7358,0
609464,0.2641,0.7359,0
596539,0.2641,0.7359,0
597575,0.264,0.736,0
646285,0.2638,0.7362,0
582852,0.2637,0.7363,0
592449,0.2636,0.7364,0
624449,0.2634,0.7366,0
608902,0.2633,0.7367,0
580086,0.2632,0.7368,0
650892,0.2632,0.7368,0
580017,0.2631,0.7369,0
592978,0.2631,0.7369,0
604407,0.2631,0.7369,0
616420,0.2631,0.7369,0
626334,0.263,0.737,0
616018,0.263,0.737,0
624319,0.2629,0.7371,0
660361,0.2629,0.7371,0
613035,0.2629,0.7371,0
580325,0.2628,0.7372,0
613614,0.2627,0.7373,0
633143,0.2627,0.7373,0
631618,0.2623,0.7377,0
658917,0.2623,0.7377,0
618361,0.2623,0.7377,0
638076,0.2622,0.7378,0
643937,0.2622,0.7378,0
597273,0.262,0.738,0
630515,0.262,0.738,0
596871,0.2619,0.7381,0
601931,0.2619,0.7381,0
606851,0.2619,0.7381,0
591606,0.2618,0.7382,0
626880,0.2617,0.7383,0
609517,0.2617,0.7383,0
587985,0.2616,0.7384,0
606491,0.2616,0.7384,0
655777,0.2615,0.7385,0
649879,0.2614,0.7386,0
652657,0.2614,0.7386,0
582928,0.2614,0.7386,0
627035,0.2614,0.7386,0
608161,0.2614,0.7386,0
608332,0.2613,0.7387,0
580401,0.2613,0.7387,0
583138,0.2612,0.7388,0
645662,0.2611,0.7389,0
597966,0.261,0.739,0
582566,0.2609,0.7391,0
614226,0.2609,0.7391,0
603083,0.2609,0.7391,0
628958,0.2609,0.7391,0
597849,0.2608,0.7392,0
660030,0.2607,0.7393,0
605636,0.2607,0.7393,0
590607,0.2607,0.7393,0
597625,0.2606,0.7394,0
620064,0.2605,0.7395,0
598461,0.2605,0.7395,0
603219,0.2605,0.7395,0
605182,0.2605,0.7395,0
599590,0.2604,0.7396,0
625683,0.2604,0.7396,0
583573,0.2604,0.7396,0
610208,0.2604,0.7396,0
582988,0.2603,0.7397,0
596198,0.2602,0.7398,0
622839,0.2601,0.7399,0
636564,0.2601,0.7399,0
581047,0.2601,0.7399,0
650591,0.26,0.74,0
586022,0.26,0.74,0
600578,0.2598,0.7402,0
603772,0.2597,0.7403,0
601133,0.2597,0.7403,0
616460,0.2596,0.7404,0
632224,0.2596,0.7404,0
638023,0.2596,0.7404,0
640896,0.2596,0.7404,0
634882,0.2593,0.7407,0
619497,0.2593,0.7407,0
593523,0.2593,0.7407,0
615108,0.2592,0.7408,0
619761,0.2592,0.7408,0
625137,0.2591,0.7409,0
616749,0.259,0.741,0
616758,0.259,0.741,0
597477,0.259,0.741,0
616739,0.2589,0.7411,0
626407,0.2589,0.7411,0
645914,0.2588,0.7412,0
583025,0.2588,0.7412,0
599039,0.2587,0.7413,0
597759,0.2586,0.7414,0
598067,0.2585,0.7415,0
636299,0.2584,0.7416,0
640639,0.2584,0.7416,0
627043,0.2584,0.7416,0
595176,0.2583,0.7417,0
633361,0.2583,0.7417,0
604087,0.2582,0.7418,0
626092,0.258,0.742,0
591598,0.2579,0.7421,0
601282,0.2578,0.7422,0
583471,0.2577,0.7423,0
584394,0.2576,0.7424,0
603794,0.2576,0.7424,0
611910,0.2576,0.7424,0
606821,0.2575,0.7425,0
604230,0.2575,0.7425,0
631018,0.2575,0.7425,0
637220,0.2574,0.7426,0
617000,0.2573,0.7427,0
600091,0.2573,0.7427,0
629389,0.2573,0.7427,0
606186,0.2573,0.7427,0
618387,0.2573,0.7427,0
593834,0.2572,0.7428,0
601636,0.2572,0.7428,0
614695,0.2572,0.7428,0
603824,0.2572,0.7428,0
608809,0.2572,0.7428,0
640818,0.2571,0.7429,0
633878,0.2571,0.7429,0
639615,0.2571,0.7429,0
616127,0.2571,0.7429,0
613879,0.257,0.743,0
588203,0.257,0.743,0
606530,0.2569,0.7431,0
622305,0.2569,0.7431,0
613553,0.2568,0.7432,0
609362,0.2568,0.7432,0
593816,0.2568,0.7432,0
644390,0.2567,0.7433,0
623366,0.2566,0.7434,0
606905,0.2566,0.7434,0
623647,0.2566,0.7434,0
607795,0.2566,0.7434,0
610025,0.2565,0.7435,0
580353,0.2565,0.7435,0
602037,0.2565,0.7435,0
588160,0.2564,0.7436,0
594506,0.2563,0.7437,0
644905,0.2562,0.7438,0
580429,0.2561,0.7439,0
655658,0.2559,0.7441,0
579930,0.2559,0.7441,0
651531,0.2559,0.7441,0
620900,0.2558,0.7442,0
591705,0.2558,0.7442,0
624704,0.2558,0.7442,0
608186,0.2555,0.7445,0
629371,0.2555,0.7445,0
591197,0.2554,0.7446,0
582938,0.2554,0.7446,0
605086,0.2553,0.7447,0
620832,0.2553,0.7447,0
582498,0.2553,0.7447,0
608540,0.2552,0.7448,0
592160,0.2552,0.7448,0
657951,0.2551,0.7449,0
658652,0.2551,0.7449,0
659076,0.255,0.745,0
603472,0.255,0.745,0
580419,0.255,0.745,0
603888,0.2549,0.7451,0
635626,0.2549,0.7451,0
599156,0.2549,0.7451,0
607069,0.2549,0.7451,0
584650,0.2549,0.7451,0
608250,0.2548,0.7452,0
647504,0.2548,0.7452,0
653934,0.2548,0.7452,0
614920,0.2548,0.7452,0
624855,0.2548,0.7452,0
628419,0.2547,0.7453,0
651093,0.2547,0.7453,0
646573,0.2546,0.7454,0
644264,0.2546,0.7454,0
624563,0.2545,0.7455,0
641781,0.2545,0.7455,0
604017,0.2544,0.7456,0
583585,0.2544,0.7456,0
592781,0.2544,0.7456,0
597769,0.2544,0.7456,0
587640,0.2544,0.7456,0
614623,0.2543,0.7457,0
653908,0.2543,0.7457,0
631364,0.2543,0.7457,0
635782,0.2542,0.7458,0
606458,0.254,0.746,0
626187,0.254,0.746,0
627548,0.2539,0.7461,0
584475,0.2539,0.7461,0
609557,0.2539,0.7461,0
608753,0.2539,0.7461,0
621178,0.2539,0.7461,0
608049,0.2538,0.7462,0
594120,0.2538,0.7462,0
614817,0.2538,0.7462,0
582287,0.2538,0.7462,0
602029,0.2538,0.7462,0
597167,0.2537,0.7463,0
614213,0.2537,0.7463,0
580275,0.2536,0.7464,0
596318,0.2536,0.7464,0
630804,0.2536,0.7464,0
599272,0.2536,0.7464,0
598484,0.2536,0.7464,0
592374,0.2535,0.7465,0
620918,0.2535,0.7465,0
598828,0.2535,0.7465,0
632785,0.2535,0.7465,0
585381,0.2535,0.7465,0
645335,0.2535,0.7465,0
594949,0.2532,0.7468,0
658063,0.2532,0.7468,0
604832,0.2531,0.7469,0
598119,0.2531,0.7469,0
582325,0.2531,0.7469,0
603728,0.2531,0.7469,0
623822,0.2531,0.7469,0
607416,0.2531,0.7469,0
599103,0.2531,0.7469,0
599567,0.2531,0.7469,0
602090,0.253,0.747,0
601110,0.253,0.747,0
633999,0.253,0.747,0
627384,0.253,0.747,0
630001,0.253,0.747,0
615121,0.2529,0.7471,0
605074,0.2529,0.7471,0
589395,0.2528,0.7472,0
609249,0.2527,0.7473,0
651094,0.2526,0.7474,0
585811,0.2526,0.7474,0
645067,0.2525,0.7475,0
599955,0.2525,0.7475,0
605638,0.2525,0.7475,0
594594,0.2524,0.7476,0
629244,0.2524,0.7476,0
583972,0.2523,0.7477,0
603796,0.2523,0.7477,0
583088,0.2523,0.7477,0
619558,0.2523,0.7477,0
582517,0.2523,0.7477,0
599141,0.2522,0.7478,0
603364,0.2522,0.7478,0
611192,0.2522,0.7478,0
580612,0.2521,0.7479,0
606510,0.2521,0.7479,0
580687,0.2521,0.7479,0
595359,0.252,0.748,0
655639,0.252,0.748,0
627108,0.2519,0.7481,0
606872,0.2519,0.7481,0
580732,0.2519,0.7481,0
628902,0.2518,0.7482,0
650025,0.2518,0.7482,0
627932,0.2518,0.7482,0
632041,0.2517,0.7483,0
586455,0.2517,0.7483,0
582896,0.2517,0.7483,0
598691,0.2517,0.7483,0
608663,0.2517,0.7483,0
594984,0.2517,0.7483,0
655025,0.2516,0.7484,0
635923,0.2516,0.7484,0
652707,0.2516,0.7484,0
595488,0.2516,0.7484,0
647177,0.2514,0.7486,0
658421,0.2514,0.7486,0
629932,0.2514,0.7486,0
644222,0.2514,0.7486,0
582737,0.2513,0.7487,0
618253,0.2513,0.7487,0
581686,0.2513,0.7487,0
612658,0.2513,0.7487,0
602044,0.2512,0.7488,0
649359,0.2512,0.7488,0
597984,0.2512,0.7488,0
595865,0.2511,0.7489,0
597627,0.2511,0.7489,0
608440,0.2511,0.7489,0
600079,0.2508,0.7492,0
651297,0.2507,0.7493,0
595222,0.2507,0.7493,0
608266,0.2507,0.7493,0
593201,0.2506,0.7494,0
642470,0.2506,0.7494,0
602681,0.2505,0.7495,0
582386,0.2505,0.7495,0
580442,0.2505,0.7495,0
582135,0.2505,0.7495,0
624273,0.2505,0.7495,0
616347,0.2504,0.7496,0
628038,0.2504,0.7496,0
603352,0.2504,0.7496,0
630715,0.2504,0.7496,0
620628,0.2504,0.7496,0
607036,0.2503,0.7497,0
583629,0.2503,0.7497,0
598793,0.2502,0.7498,0
614529,0.2502,0.7498,0
605255,0.2502,0.7498,0
629872,0.2502,0.7498,0
602380,0.2502,0.7498,0
640112,0.2502,0.7498,0
589992,0.2502,0.7498,0
583234,0.2502,0.7498,0
635898,0.2502,0.7498,0
607383,0.2501,0.7499,0
581287,0.2501,0.7499,0
596638,0.2501,0.7499,0
582994,0.2501,0.7499,0
618414,0.25,0.75,0
592370,0.25,0.75,0
648060,0.25,0.75,0
580536,0.25,0.75,0
580381,0.25,0.75,0
646999,0.25,0.75,0
634849,0.25,0.75,0
605681,0.25,0.75,0
592122,0.25,0.75,0
634982,0.25,0.75,0
611284,0.25,0.75,0
642914,0.25,0.75,0
596970,0.2499,0.7501,0
613517,0.2499,0.7501,0
639937,0.2499,0.7501,0
606664,0.2498,0.7502,0
644261,0.2497,0.7503,0
623093,0.2496,0.7504,0
624582,0.2496,0.7504,0
630949,0.2495,0.7505,0
612395,0.2495,0.7505,0
599856,0.2495,0.7505,0
630013,0.2495,0.7505,0
615265,0.2495,0.7505,0
600317,0.2494,0.7506,0
589287,0.2494,0.7506,0
604403,0.2493,0.7507,0
655224,0.2493,0.7507,0
598777,0.2493,0.7507,0
654429,0.2492,0.7508,0
581851,0.2492,0.7508,0
586397,0.2492,0.7508,0
618581,0.2492,0.7508,0
649341,0.2492,0.7508,0
629654,0.2491,0.7509,0
616401,0.2491,0.7509,0
630863,0.249,0.751,0
581952,0.249,0.751,0
644599,0.249,0.751,0
596440,0.249,0.751,0
633341,0.2489,0.7511,0
607308,0.2489,0.7511,0
636075,0.2488,0.7512,0
648310,0.2488,0.7512,0
597687,0.2487,0.7513,0
619819,0.2487,0.7513,0
627147,0.2486,0.7514,0
646432,0.2486,0.7514,0
603582,0.2486,0.7514,0
599857,0.2485,0.7515,0
587329,0.2485,0.7515,0
598171,0.2485,0.7515,0
631159,0.2485,0.7515,0
619142,0.2484,0.7516,0
594010,0.2484,0.7516,0
603623,0.2483,0.7517,0
611592,0.2483,0.7517,0
616756,0.2483,0.7517,0
620627,0.2482,0.7518,0
649525,0.2482,0.7518,0
645140,0.2482,0.7518,0
593051,0.2481,0.7519,0
599310,0.2481,0.7519,0
617544,0.248,0.752,0
644223,0.248,0.752,0
614282,0.248,0.752,0
611183,0.248,0.752,0
659069,0.248,0.752,0
603138,0.248,0.752,0
601933,0.2479,0.7521,0
593376,0.2479,0.7521,0
618175,0.2479,0.7521,0
636410,0.2479,0.7521,0
585830,0.2479,0.7521,0
603436,0.2479,0.7521,0
647300,0.2479,0.7521,0
645699,0.2478,0.7522,0
612293,0.2478,0.7522,0
583340,0.2477,0.7523,0
631944,0.2476,0.7524,0
634536,0.2476,0.7524,0
580445,0.2476,0.7524,0
617071,0.2476,0.7524,0
647982,0.2476,0.7524,0
581014,0.2476,0.7524,0
647975,0.2476,0.7524,0
652302,0.2475,0.7525,0
655694,0.2475,0.7525,0
584427,0.2474,0.7526,0
612062,0.2474,0.7526,0
622698,0.2474,0.7526,0
604900,0.2474,0.7526,0
629377,0.2474,0.7526,0
588391,0.2474,0.7526,0
590545,0.2473,0.7527,0
613769,0.2473,0.7527,0
590620,0.2473,0.7527,0
658606,0.2473,0.7527,0
603777,0.2473,0.7527,0
612298,0.2473,0.7527,0
643157,0.2472,0.7528,0
584613,0.2471,0.7529,0
591657,0.2471,0.7529,0
584185,0.247,0.753,0
632105,0.247,0.753,0
593049,0.247,0.753,0
600662,0.247,0.753,0
604204,0.247,0.753,0
625058,0.247,0.753,0
619182,0.2469,0.7531,0
589932,0.2469,0.7531,0
600305,0.2468,0.7532,0
605090,0.2468,0.7532,0
601324,0.2468,0.7532,0
584235,0.2468,0.7532,0
612511,0.2467,0.7533,0
612699,0.2466,0.7534,0
592802,0.2466,0.7534,0
632237,0.2465,0.7535,0
589077,0.2465,0.7535,0
606470,0.2465,0.7535,0
610456,0.2464,0.7536,0
586359,0.2464,0.7536,0
634167,0.2464,0.7536,0
583875,0.2464,0.7536,0
659896,0.2464,0.7536,0
642991,0.2464,0.7536,0
652768,0.2464,0.7536,0
602689,0.2464,0.7536,0
616540,0.2464,0.7536,0
630846,0.2464,0.7536,0
653849,0.2463,0.7537,0
617497,0.2463,0.7537,0
647916,0.2462,0.7538,0
647398,0.2462,0.7538,0
599707,0.2462,0.7538,0
646182,0.2461,0.7539,0
599331,0.2461,0.7539,0
604613,0.246,0.754,0
648322,0.246,0.754,0
637416,0.246,0.754,0
640032,0.246,0.754,0
620639,0.246,0.754,0
639460,0.2459,0.7541,0
585016,0.2459,0.7541,0
644924,0.2459,0.7541,0
608807,0.2459,0.7541,0
631352,0.2459,0.7541,0
582344,0.2458,0.7542,0
580141,0.2458,0.7542,0
582018,0.2458,0.7542,0
595756,0.2457,0.7543,0
588069,0.2457,0.7543,0
649733,0.2457,0.7543,0
584595,0.2456,0.7544,0
627983,0.2456,0.7544,0
621899,0.2456,0.7544,0
608360,0.2456,0.7544,0
580250,0.2455,0.7545,0
627139,0.2455,0.7545,0
611302,0.2454,0.7546,0
609098,0.2454,0.7546,0
629519,0.2454,0.7546,0
617867,0.2454,0.7546,0
603501,0.2453,0.7547,0
639754,0.2453,0.7547,0
611884,0.2453,0.7547,0
586108,0.2452,0.7548,0
582690,0.2452,0.7548,0
648612,0.2452,0.7548,0
630222,0.2451,0.7549,0
587710,0.2451,0.7549,0
612479,0.2451,0.7549,0
582241,0.245,0.755,0
587099,0.245,0.755,0
606895,0.2449,0.7551,0
597708,0.2447,0.7553,0
631453,0.2447,0.7553,0
623457,0.2447,0.7553,0
609819,0.2446,0.7554,0
651363,0.2446,0.7554,0
579851,0.2446,0.7554,0
607626,0.2446,0.7554,0
608181,0.2446,0.7554,0
654291,0.2446,0.7554,0
632746,0.2446,0.7554,0
598778,0.2445,0.7555,0
623549,0.2445,0.7555,0
623349,0.2445,0.7555,0
615353,0.2445,0.7555,0
627364,0.2444,0.7556,0
629334,0.2444,0.7556,0
601089,0.2444,0.7556,0
599571,0.2444,0.7556,0
604205,0.2444,0.7556,0
640869,0.2443,0.7557,0
594938,0.2443,0.7557,0
610418,0.2443,0.7557,0
587477,0.2443,0.7557,0
627121,0.2442,0.7558,0
624638,0.2442,0.7558,0
626921,0.2442,0.7558,0
600562,0.2442,0.7558,0
604023,0.2442,0.7558,0
616237,0.244,0.756,0
625220,0.244,0.756,0
627773,0.244,0.756,0
626947,0.244,0.756,0
632641,0.244,0.756,0
630610,0.244,0.756,0
611078,0.244,0.756,0
636120,0.2439,0.7561,0
585405,0.2439,0.7561,0
631488,0.2439,0.7561,0
621812,0.2439,0.7561,0
612047,0.2439,0.7561,0
591116,0.2439,0.7561,0
589476,0.2439,0.7561,0
614878,0.2438,0.7562,0
620733,0.2438,0.7562,0
660461,0.2438,0.7562,0
623906,0.2438,0.7562,0
583368,0.2438,0.7562,0
651760,0.2438,0.7562,0
609470,0.2437,0.7563,0
607845,0.2437,0.7563,0
581807,0.2436,0.7564,0
628392,0.2436,0.7564,0
609176,0.2436,0.7564,0
604174,0.2434,0.7566,0
654574,0.2434,0.7566,0
582736,0.2433,0.7567,0
602769,0.2433,0.7567,0
632524,0.2433,0.7567,0
604323,0.2432,0.7568,0
590945,0.2432,0.7568,0
599959,0.2431,0.7569,0
605351,0.2431,0.7569,0
624534,0.2431,0.7569,0
582700,0.2431,0.7569,0
654842,0.2431,0.7569,0
623507,0.243,0.757,0
630648,0.243,0.757,0
608251,0.243,0.757,0
609871,0.243,0.757,0
621055,0.243,0.757,0
619421,0.2429,0.7571,0
593765,0.2429,0.7571,0
615704,0.2429,0.7571,0
582309,0.2429,0.7571,0
629404,0.2428,0.7572,0
612424,0.2428,0.7572,0
660050,0.2428,0.7572,0
589308,0.2428,0.7572,0
633399,0.2428,0.7572,0
600647,0.2427,0.7573,0
625886,0.2427,0.7573,0
600577,0.2427,0.7573,0
647591,0.2426,0.7574,0
583105,0.2426,0.7574,0
610661,0.2426,0.7574,0
595973,0.2426,0.7574,0
588779,0.2426,0.7574,0
601856,0.2425,0.7575,0
627358,0.2425,0.7575,0
623664,0.2425,0.7575,0
612647,0.2425,0.7575,0
650681,0.2425,0.7575,0
655323,0.2425,0.7575,0
626940,0.2424,0.7576,0
652863,0.2424,0.7576,0
605423,0.2424,0.7576,0
581589,0.2424,0.7576,0
603657,0.2423,0.7577,0
590775,0.2423,0.7577,0
634595,0.2423,0.7577,0
592358,0.2422,0.7578,0
586857,0.2422,0.7578,0
625541,0.2422,0.7578,0
580428,0.2422,0.7578,0
609095,0.2422,0.7578,0
580865,0.2421,0.7579,0
590247,0.2421,0.7579,0
617905,0.2421,0.7579,0
598004,0.2421,0.7579,0
650189,0.2421,0.7579,0
606572,0.2421,0.7579,0
593438,0.242,0.758,0
583823,0.242,0.758,0
606136,0.2419,0.7581,0
623206,0.2419,0.7581,0
639195,0.2419,0.7581,0
596282,0.2419,0.7581,0
632837,0.2419,0.7581,0
653632,0.2418,0.7582,0
615700,0.2418,0.7582,0
596054,0.2418,0.7582,0
636002,0.2417,0.7583,0
593025,0.2417,0.7583,0
617721,0.2417,0.7583,0
628769,0.2416,0.7584,0
633550,0.2416,0.7584,0
659281,0.2416,0.7584,0
619901,0.2416,0.7584,0
660534,0.2416,0.7584,0
597873,0.2415,0.7585,0
642256,0.2415,0.7585,0
617698,0.2415,0.7585,0
600191,0.2415,0.7585,0
652401,0.2415,0.7585,0
605416,0.2414,0.7586,0
614287,0.2414,0.7586,0
610777,0.2413,0.7587,0
584840,0.2413,0.7587,0
608470,0.2413,0.7587,0
587079,0.2412,0.7588,0
623118,0.2412,0.7588,0
617146,0.2412,0.7588,0
596345,0.2412,0.7588,0
611201,0.2412,0.7588,0
596564,0.2412,0.7588,0
592694,0.2411,0.7589,0
616152,0.2411,0.7589,0
623381,0.2411,0.7589,0
603702,0.241,0.759,0
631336,0.241,0.759,0
635693,0.241,0.759,0
605434,0.2409,0.7591,0
615064,0.2409,0.7591,0
632243,0.2409,0.7591,0
630423,0.2409,0.7591,0
640614,0.2409,0.7591,0
611715,0.2408,0.7592,0
581529,0.2408,0.7592,0
641976,0.2407,0.7593,0
654809,0.2406,0.7594,0
636848,0.2406,0.7594,0
659492,0.2406,0.7594,0
620055,0.2405,0.7595,0
596501,0.2405,0.7595,0
623730,0.2405,0.7595,0
641908,0.2405,0.7595,0
651545,0.2405,0.7595,0
640235,0.2404,0.7596,0
623955,0.2404,0.7596,0
649018,0.2404,0.7596,0
630446,0.2404,0.7596,0
609182,0.2404,0.7596,0
631621,0.2403,0.7597,0
605242,0.2403,0.7597,0
634799,0.2403,0.7597,0
605788,0.2403,0.7597,0
609514,0.2402,0.7598,0
583421,0.2402,0.7598,0
590676,0.2402,0.7598,0
616453,0.2401,0.7599,0
583405,0.2401,0.7599,0
599738,0.2401,0.7599,0
606658,0.24,0.76,0
644173,0.24,0.76,0
635999,0.24,0.76,0
621733,0.24,0.76,0
632988,0.24,0.76,0
643963,0.2399,0.7601,0
616046,0.2399,0.7601,0
641405,0.2399,0.7601,0
599459,0.2399,0.7601,0
640809,0.2399,0.7601,0
608443,0.2399,0.7601,0
634631,0.2399,0.7601,0
625713,0.2399,0.7601,0
593476,0.2399,0.7601,0
590929,0.2399,0.7601,0
656359,0.2399,0.7601,0
600595,0.2399,0.7601,0
586634,0.2399,0.7601,0
627250,0.2398,0.7602,0
609832,0.2398,0.7602,0
638855,0.2398,0.7602,0
591132,0.2398,0.7602,0
654352,0.2398,0.7602,0
634965,0.2397,0.7603,0
632407,0.2397,0.7603,0
653502,0.2397,0.7603,0
642846,0.2397,0.7603,0
610683,0.2397,0.7603,0
637995,0.2397,0.7603,0
586827,0.2396,0.7604,0
654786,0.2396,0.7604,0
646449,0.2396,0.7604,0
646710,0.2395,0.7605,0
591094,0.2395,0.7605,0
630135,0.2395,0.7605,0
644703,0.2395,0.7605,0
615271,0.2395,0.7605,0
584750,0.2395,0.7605,0
592711,0.2395,0.7605,0
580722,0.2395,0.7605,0
596233,0.2395,0.7605,0
581268,0.2395,0.7605,0
581968,0.2394,0.7606,0
619292,0.2394,0.7606,0
623966,0.2394,0.7606,0
637647,0.2394,0.7606,0
627702,0.2394,0.7606,0
587310,0.2394,0.7606,0
592219,0.2393,0.7607,0
587249,0.2393,0.7607,0
